,SERIAL_NUM,AUM_M13
47064,137470,73395
14210,137471,1015110
66763,137472,244582
28564,137473,29764
40239,137474,747
7828,137475,7335
147732,137476,1282803
8725,137477,0
69955,137478,209558
64618,137479,7852
59475,137480,528305
135372,137481,159994
125582,137482,1134270
66216,137483,985335
139334,137484,23672
71695,137485,333608
129124,137486,31504
94722,137487,11831
44206,137488,174508
70094,137489,145782
106001,137490,21078
134378,137491,392
98867,137492,3207
77216,137493,7096
55025,137494,561486
141851,137495,11615
62258,137496,715
65991,137497,0
92571,137498,24988
48969,137499,252723
51349,137500,313303
118770,137501,14504
65141,137502,15505
10706,137503,209705
35745,137504,224
21892,137505,15511
73371,137506,75834
107366,137507,32110
15842,137508,88989
100844,137509,72438
60716,137510,0
147358,137511,92649
30895,137512,571900
132351,137513,216720
37658,137514,216068
53984,137515,18322
49805,137516,22620
9515,137517,128256
134663,137518,403463
82464,137519,504917
105723,137520,39091
83024,137521,1047198
51848,137522,2010640
133814,137523,662301
2796,137524,88180
84746,137525,5886
95962,137526,191574
364,137527,214
92576,137528,1050059
119438,137529,373948
2718,137530,660930
16402,137531,325
85805,137532,16779
16276,137533,1377933
97558,137534,498012
135531,137535,7063
142032,137536,1511
14693,137537,78497
92988,137538,122251
104119,137539,235933
52329,137540,35764
116173,137541,549016
103113,137542,41723
146131,137543,594375
87444,137544,1293
118262,137545,1176684
76737,137546,230930
57389,137547,113966
134204,137548,23127
22310,137549,23842
88849,137550,20764
102122,137551,1316084
140181,137552,409729
77761,137553,1623877
8393,137554,1172535
138631,137555,57353
95409,137556,12052
105662,137557,53833
105560,137558,24627
145560,137559,83409
13431,137560,811669
143152,137561,83715
4605,137562,12432
4042,137563,792
105885,137564,5526
49872,137565,460354
75667,137566,171918
104239,137567,305489
39704,137568,3399
72280,137569,462039
12380,137570,254453
141408,137571,240151
49012,137572,29716
116116,137573,1596816
103704,137574,356104
19207,137575,502593
19779,137576,23714
124718,137577,52859
46996,137578,3553
144503,137579,347447
138893,137580,449126
89568,137581,187233
134175,137582,42054
98487,137583,1243752
53250,137584,202909
85378,137585,1000080
26222,137586,577530
55221,137587,1023621
125843,137588,432168
18836,137589,2566
3391,137590,35157
141683,137591,9456
15947,137592,2204
95881,137593,6557
61618,137594,320307
142257,137595,400
112625,137596,1015
70138,137597,235344
102745,137598,92960
26000,137599,126859
78542,137600,24872
14893,137601,1142552
16167,137602,514222
39438,137603,161848
128730,137604,716971
37836,137605,18881
57586,137606,11296
97182,137607,114
20865,137608,121310
5040,137609,22080
34065,137610,255281
40078,137611,14539
137494,137612,158742
132478,137613,267706
136051,137614,103
8678,137615,1250501
121998,137616,22806
74025,137617,63271
98100,137618,34499
2773,137619,35
64294,137620,566895
1715,137621,109157
127237,137622,1609663
3036,137623,610877
135447,137624,3381750
79708,137625,3608
139345,137626,52
24703,137627,376980
37099,137628,19644
66592,137629,764
136166,137630,22880
79822,137631,52882
66228,137632,32508
149816,137633,35063
74355,137634,59953
60607,137635,65949
72877,137636,2227
91033,137637,301072
149756,137638,41600
26487,137639,306347
118013,137640,18582
1192,137641,785643
123404,137642,7869
79999,137643,1146380
35151,137644,12932
20689,137645,71610
117866,137646,1956586
75927,137647,303919
51074,137648,30097
55537,137649,19342
90527,137650,520072
55699,137651,506735
27519,137652,13007
119381,137653,848106
138271,137654,105268
110602,137655,1541
52048,137656,109066
119984,137657,28470
86810,137658,24395
143561,137659,4184
117163,137660,11780
136145,137661,62957
55866,137662,104
87640,137663,84948
139445,137664,9559
5115,137665,13121
16682,137666,22568
25981,137667,3135505
98150,137668,1272
63065,137669,137460
63331,137670,539930
139444,137671,255728
70802,137672,561044
36529,137673,458009
50774,137674,1731517
29119,137675,451633
31153,137676,48568
42350,137677,1124502
84653,137678,1775069
127403,137679,2618351
49862,137680,1534962
87682,137681,376037
37949,137682,14380
48978,137683,36889
62392,137684,798963
119324,137685,34286
95872,137686,88080
100643,137687,567
117395,137688,1249436
139499,137689,111309
23586,137690,6108
108926,137691,950665
41416,137692,1262779
32126,137693,87096
35820,137694,64757
7075,137695,0
35449,137696,12732
131384,137697,76631
85975,137698,152344
82815,137699,130504
43485,137700,942783
73788,137701,1176560
149614,137702,129870
26310,137703,163329
90326,137704,28466
108115,137705,286833
104503,137706,118116
124353,137707,28878
39211,137708,37538
6414,137709,592213
32067,137710,611357
129753,137711,34742
99144,137712,20869
86918,137713,108158
40962,137714,6026
5244,137715,39033
39141,137716,26848
109574,137717,67577
131424,137718,757098
27002,137719,397465
11087,137720,2946
16813,137721,1207658
108630,137722,84637
106465,137723,1300451
135838,137724,103618
49158,137725,6412
7130,137726,24580
145006,137727,578
70978,137728,253691
26490,137729,680893
75612,137730,506561
7333,137731,20501
37415,137732,135611
101950,137733,2616
124474,137734,204072
59897,137735,45593
80649,137736,1040297
31130,137737,80
67990,137738,2124061
101676,137739,34384
113429,137740,342409
5767,137741,166876
52228,137742,1039898
23913,137743,202
143379,137744,4520
101748,137745,695356
51009,137746,686297
148699,137747,61698
102226,137748,112
54059,137749,24171
110632,137750,481
41527,137751,59683
148741,137752,60937
104794,137753,593459
136929,137754,917675
72454,137755,295203
4089,137756,187772
32453,137757,259505
99505,137758,36802
147524,137759,13573
103362,137760,6365
65716,137761,968423
143672,137762,49
96354,137763,12197
10456,137764,38551
28344,137765,30423
145875,137766,19006
133812,137767,1849
138762,137768,61869
122205,137769,36976
126355,137770,54637
24269,137771,129
123626,137772,11073
103780,137773,17824
73255,137774,12936
33222,137775,450698
98533,137776,34110
116737,137777,1077762
86534,137778,10368
81219,137779,1100884
22068,137780,75522
24014,137781,1224070
80421,137782,269
120346,137783,2141
102832,137784,53435
109092,137785,263455
20026,137786,236052
44847,137787,148414
46987,137788,189601
120709,137789,178209
105630,137790,15
8812,137791,7218
86845,137792,14071
32601,137793,0
149235,137794,70305
104733,137795,40
20057,137796,1787
21181,137797,33021
132565,137798,1175952
78941,137799,10637
52902,137800,1595017
78490,137801,260784
110898,137802,9359
79629,137803,33699
27834,137804,1273
148935,137805,75500
97122,137806,355143
1677,137807,166643
51460,137808,777525
123191,137809,95991
47082,137810,4212
51488,137811,342220
23071,137812,484391
73281,137813,11178
31175,137814,929019
105021,137815,111504
43474,137816,6225
19020,137817,2987
51572,137818,148111
111693,137819,9842
58979,137820,103167
53775,137821,188751
13219,137822,10058
146697,137823,525043
22963,137824,28706
86524,137825,2
50425,137826,1698
100774,137827,322921
92980,137828,294644
107690,137829,1122849
76961,137830,1046654
68843,137831,1357143
62317,137832,47452
130216,137833,324153
134892,137834,794810
22926,137835,39870
92370,137836,43110
11800,137837,697925
75167,137838,45270
103190,137839,25748
22523,137840,4170
79880,137841,0
86598,137842,331387
25243,137843,1146644
129342,137844,15632
114704,137845,1712410
67472,137846,379373
47037,137847,8401
130239,137848,69446
39756,137849,313
34467,137850,1805836
38920,137851,256513
43467,137852,51218
80478,137853,43876
66130,137854,118550
15173,137855,94010
125792,137856,2899
3479,137857,4
43461,137858,16393
147291,137859,2335992
100342,137860,1040747
18021,137861,623089
69777,137862,242653
2070,137863,896642
85976,137864,848215
19535,137865,173925
136851,137866,634989
79199,137867,338121
51178,137868,114495
6710,137869,29637
143276,137870,140
92747,137871,64759
98581,137872,184538
146687,137873,453574
136336,137874,58109
45206,137875,1562
147694,137876,16827
94233,137877,73028
85543,137878,21321
144137,137879,1517
49719,137880,11616
109411,137881,294859
115970,137882,32094
71816,137883,45618
139510,137884,44156
31612,137885,8
135017,137886,6729
96891,137887,311875
48012,137888,17734
118054,137889,3319389
88021,137890,137466
59428,137891,143634
88224,137892,24109
123379,137893,10864
95890,137894,643838
43460,137895,511190
117963,137896,27
120312,137897,2317
93933,137898,171984
133908,137899,70675
5141,137900,32147
10030,137901,947495
123740,137902,2070
43468,137903,986693
42394,137904,86010
106355,137905,808751
54329,137906,14851
52794,137907,222493
13346,137908,4100486
34095,137909,410956
32732,137910,30325
140169,137911,283
58239,137912,30443
121306,137913,20029
128355,137914,261389
115291,137915,291100
71767,137916,126963
56478,137917,23400
33439,137918,4733
148945,137919,92818
44140,137920,17281
49470,137921,1348166
36600,137922,15280
97031,137923,196968
10375,137924,5614
110987,137925,161307
100951,137926,35981
125174,137927,12540
13350,137928,385079
133139,137929,260837
127638,137930,747819
33628,137931,643669
113434,137932,1174088
145566,137933,42767
58760,137934,20816
126818,137935,716921
99656,137936,80407
38429,137937,38096
90540,137938,28982
34231,137939,7547
59385,137940,1014
67753,137941,374952
62911,137942,1111493
9937,137943,3311
143037,137944,19368
79962,137945,14282
106559,137946,1078391
76484,137947,111057
75364,137948,18738
143794,137949,55616
95712,137950,40393
58762,137951,97654
99445,137952,1221050
70352,137953,1117110
138051,137954,0
83233,137955,1747555
58016,137956,980
61191,137957,0
1464,137958,45093
149925,137959,926056
19760,137960,37426
104625,137961,342
29530,137962,68305
4777,137963,100167
106475,137964,13493
11952,137965,9058
40035,137966,10973
105828,137967,30956
67052,137968,684511
122981,137969,105777
143657,137970,1626494
15754,137971,113515
140391,137972,88302
5022,137973,43077
102463,137974,1048926
42705,137975,89731
149071,137976,41281
82907,137977,0
55209,137978,0
39032,137979,1077392
15601,137980,68418
32584,137981,80904
38952,137982,1737159
86372,137983,1592552
1585,137984,1086675
59889,137985,139192
133853,137986,2134
56368,137987,646287
128485,137988,569072
91307,137989,215251
126377,137990,130
94596,137991,113483
135317,137992,179783
91261,137993,0
67671,137994,34
59905,137995,28955
4267,137996,441291
110862,137997,2488
116736,137998,1360951
35524,137999,42439
85455,138000,5689
96109,138001,87
111398,138002,217074
102256,138003,23077
1372,138004,204061
118698,138005,361240
2551,138006,1045445
147327,138007,1561931
105610,138008,32551
26582,138009,87748
135517,138010,244285
115056,138011,13821
31927,138012,446
115039,138013,403086
104942,138014,578624
14966,138015,1542694
22349,138016,9782
88639,138017,544511
6325,138018,21321
114314,138019,456653
28346,138020,42102
4941,138021,11350
59933,138022,19658
20056,138023,79436
121508,138024,15644
56130,138025,352763
87800,138026,17410
85719,138027,381430
132926,138028,1080064
71105,138029,1856358
114321,138030,39817
8502,138031,174611
9262,138032,95729
48285,138033,333596
101958,138034,804
149266,138035,364604
22490,138036,55921
123915,138037,449
60691,138038,45375
110227,138039,76594
22862,138040,168562
8191,138041,22366
31879,138042,400560
97771,138043,28307
9987,138044,543852
20899,138045,241860
34432,138046,11448
136959,138047,533053
76670,138048,639658
72200,138049,47918
19767,138050,786630
130438,138051,344810
102980,138052,46902
110424,138053,133627
66669,138054,1913205
96805,138055,77075
23078,138056,64088
55857,138057,293321
30544,138058,60315
10202,138059,1623067
77048,138060,0
129024,138061,1061901
4187,138062,126689
67411,138063,33149
10521,138064,1126480
51211,138065,2852
2295,138066,413107
105761,138067,4653
10908,138068,185185
94956,138069,0
124354,138070,83284
129689,138071,68071
124563,138072,362676
70351,138073,1809024
32006,138074,12374
42784,138075,853
106308,138076,885280
48128,138077,26374
78121,138078,9060
17558,138079,306434
48619,138080,146939
9843,138081,645
72862,138082,7881
7671,138083,673749
81273,138084,38512
59309,138085,17911
56680,138086,1357594
126883,138087,257915
89677,138088,102679
69279,138089,208541
79530,138090,1526
116685,138091,24
98604,138092,16188
4111,138093,1553280
17544,138094,2142021
79993,138095,45589
72151,138096,197761
59569,138097,36506
35568,138098,18820
100883,138099,23754
52761,138100,697800
70989,138101,2312911
93475,138102,30295
130136,138103,342856
29329,138104,39983
23850,138105,860334
9942,138106,1137555
98053,138107,216579
103547,138108,667042
75077,138109,2794931
87366,138110,850183
39339,138111,42988
96858,138112,358247
11385,138113,418743
19575,138114,46277
129545,138115,65943
129679,138116,5376
63446,138117,39068
111950,138118,66609
90214,138119,310695
100291,138120,6480
15461,138121,51814
103921,138122,270516
96361,138123,418
114458,138124,32628
104763,138125,577480
21434,138126,786
55119,138127,1304936
4627,138128,78963
11377,138129,1851603
149440,138130,23370
50863,138131,59513
23527,138132,117414
101061,138133,10706
5234,138134,9591
137524,138135,13864
148261,138136,28396
130914,138137,617225
19974,138138,343257
27501,138139,45245
89741,138140,160631
39826,138141,56165
141942,138142,170016
83539,138143,161234
70623,138144,54455
45844,138145,499918
111815,138146,6175869
135213,138147,39840
47309,138148,21205
25488,138149,4598706
117555,138150,498012
60588,138151,174406
38953,138152,19445
16030,138153,877
37132,138154,614625
93048,138155,154931
91568,138156,57736
103381,138157,34251
31173,138158,155435
29241,138159,334
45023,138160,3256
97755,138161,118
42998,138162,490722
61287,138163,292549
238,138164,21233
64656,138165,20570
35651,138166,60811
93878,138167,50821
90664,138168,212734
7055,138169,47542
144317,138170,20598
75886,138171,125198
114075,138172,12209
106306,138173,139822
78748,138174,177958
130275,138175,17570
103825,138176,605532
36489,138177,2179739
9323,138178,31199
103140,138179,3164
35606,138180,399898
147597,138181,288852
20055,138182,209018
112530,138183,358949
130782,138184,1140332
67231,138185,71651
149538,138186,24976
35283,138187,218289
10189,138188,1136417
70129,138189,57897
107891,138190,81
70611,138191,20772
62726,138192,16059
37761,138193,11508
31363,138194,48867
125307,138195,36127
16845,138196,96144
61897,138197,1838
140859,138198,210530
72866,138199,838080
25237,138200,1187045
125988,138201,298030
76340,138202,405898
142898,138203,231199
137046,138204,21853
75192,138205,148625
51301,138206,1832
28702,138207,11065
115886,138208,143217
15346,138209,47
76783,138210,1328894
114852,138211,29096
38987,138212,23981
68992,138213,791488
127450,138214,189214
65029,138215,19074
131458,138216,14430
107992,138217,934986
68521,138218,238
122352,138219,68435
134182,138220,75605
10342,138221,191812
104440,138222,516028
89093,138223,644924
111041,138224,1981822
91781,138225,343249
130444,138226,32290
